DIAXWRI/ZON, V1  PAPNSN, XWRI/ZW          DIA
E)KDIKHQH/TW, VC  APD3S, DIKE/W           E)K
DIABIW/SH|, VF  FMI2S, BIO/W            DIA
E)KDIKHQH/SETAI, VC  FPI3S, DIKE/W           E)K
E)CEIKONISME/NON, VT  XPPNSN, EI)KONI/ZW       E)K
E)KTUFLW/SH|, VA  AAS3S, TUFLO/W          E)K
DIAMARTU/RWNTAI, V1  PMS3P, MARTU/ROMAI      DIA
A)FANI/SH|, VA  AAS3S, I(/ZW            A)PO  A)NA
PROSAPOQANEI=TAI, VF2 FMI3S, QNH/SKW          PROS  A)PO
A)NOI/CH|, VA  AAS3S, OI)/GW           A)NA
A)PODW/SONTAI, VF  FMI3P, DI/DWMI          A)PO
DIELOU=NTAI, VF2 FMI3P, AI(RE/W          DIA
DIAMEMARTURHME/NOI, VM  XMPNPM, MARTURE/W        DIA
A)NTAPOQANEI=TAI, VF2 FMI3S, QNH/SKW          A)NTI A)PO
U(PA/RXH|, V1  PAS3S, A)/RXW           U(PO
KATALHMFQH=|, VV  APS3S, LAMBA/NW         KATA
KATABOSKH/SH|, VA  AAS3S, BO/SKW           KATA
A)FH=|, VH  AAS3S, I(/HMI           A)PO
KATABOSKH=SAI, VA  AAN, BO/SKW           KATA
PROSEMPRH/SH|, VA  AAS3S, PI/MPRHMI        PROS  E)N
SUNTRIBH=|, VD  APS3S, TRI/BW           SUN
A)NANEU/SH|, VA  AAS3S, NEU/W            A)NA
PERIPOIH/SETE, VF  FAI2P, POIE/W           PERI
KATABOH/SWSI, VA  AAS3P, BOA/W            KATA
E)KDANEI/SH|S, VA  AAS2S, DANEI/ZW         E)K
E)PIQH/SEIS, VF  FAI2S, TI/QHMI          E)PI
KATABOH/SH|, VA  AAS3S, BOA/W            KATA
PARADE/CH|, VF  FAI2S, DE/XOMAI         PARA
SUGKATAQH/SH|, VF  FMI2S, TI/QHMI          SUN   KATA
SUNANTH/SH|S, VA  AAS2S, A)NTA/W          SUN
PARELEU/SH|, VF  FMI2S, E)/RXOMAI        PARA
SUNEGEREI=S, VF2 FAI2S, E)GEI/RW         SUN
DIASTRE/YEIS, VF  FAI2S, STRE/FW          DIA
E)KTUFLOI=, V4  PAI3S, TUFLO/W          E)K
A)NAPAU/SHTAI, VA  AMS3S, PAU/W            A)NA
A)NAYU/CH|, VA  AAS3S, YU/XW            A)NA
E)KTRI/YW, VF  FAI1S, TRI/BW           E)K
KAQELEI=S, VF2 FAI2S, AI(RE/W          KATA
SUNTRI/YEIS, VF  FAI2S, TRI/BW           SUN
A)NAPLHRW/SW, VA  AAS1S, PLHRO/W          A)NA
E)KSTH/SW, VF  FAI1S, I(/STHMI         E)K
EI)SPOREU/H|, V1  PMI2S, POREU/OMAI       EI)S
E)GKAQH/SONTAI, VF  FMI3P, I(/HMI           E)N   KATA
SUNANABH/SETAI, VF  FMI3S, BAI/NW           SUN   A)NA
E)NE/XEEN, V2I IAI3S, XE/W             E)N
PROSE/XEEN, V2I IAI3S, XE/W             PROS
DIEFW/NHSEN, VAI AAI3S, FWNE/W           DIA
PROSPOREUE/SQWSAN, V1  PMD3P, POREU/OMAI       PROS
KATAXRUSW/SEIS, VF  FAI2S, XRUSO/W          KATA
SUNEXO/MENAI, V1  PMPNPF, E)/XW            SUN
A)NTIPI/PTOUSAI, V1  PAPNPF, PI/PTW           A)NTI
SUNA/YEIS, VF  FAI2S, A(/PTW           SUN
E)PIDIPLW/SEIS, VF  FAI2S, DIPLO/W          E)PI
U(POQH/SEIS, VF  FAI2S, TI/QHMI          U(PO
U(POKALU/YEIS, VF  FAI2S, KALU/PTW         U(PO
SUGKALU/PTON, V1  PAPNSN, KALU/PTW         SUN
DIIKNEI/SQW, V2  PMD3S, I(KNE/OMAI       DIA
DIORIEI=, VF2 FAI3S, O(RI/ZW          DIA
KATAKALU/YEIS, VF  FAI2S, KALU/PTW         KATA
PERIXALKW/SEIS, VF  FAI2S, XALKO/W          PERI
PARADEIXQE/N, VC  APPASN, DEIKNU/W         PARA
PERIHRGURWME/NAI, VM  XMPNPF, A)RGURO/W        PERI
KATHRGURWME/NOI, VM  XMPNPM, A)RGURO/W        KATA
SU/NTACON, VA  AAD2S, TA/SSW           SUN
PROSAGA/GOU, VB  AMD2S, A)/GW            PROS
DIANENHSME/NOU, VT  XMPGSN, NH/QW            DIA
DIAGLU/YEIS, VF  FAI2S, GLU/FW           DIA
A)NALH/MYETAI, VF  FMI3S, LAMBA/NW         A)NA
KAQUFANEI=S, VF2 FAI2S, U(FAI/NW         KATA
PERIKEKALUMME/NA, VM  XPPNPN, KALU/PTW         PERI
EI)SPOREU/HTAI, V1  PMS3S, POREU/OMAI       EI)S
E)CIO/NTI, V9  PAPDSM, EI)=MI           E)K
E)KTUPW/SEIS, VF  FAI2S, TUPO/W           E)K
E)CAREI=, VF2 FAI3S, AI)/RW           E)K
E)NDU/SEIS, VF  FAI2S, DU/W             E)N
E)MPLH/SEIS, VF  FAI2S, PI/MPLHMI        E)N
EI)SPOREU/WNTAI, V1  PMS3P, POREU/OMAI       EI)S
PROSPOREU/WNTAI, V1  PMS3P, POREU/OMAI       PROS
E)PA/CONTAI, VF  FMI3P, A)/GW            E)PI
PROSA/CEIS, VF  FAI2S, A)/GW            PROS
E)PIXEEI=S, VF2 FAI2S, XE/W             E)PI
PERIQH/SEIS, VF  FAI2S, TI/QHMI          PERI
E)PIQH/SOUSIN, VF  FAI3P, TI/QHMI          E)PI
KATAKAU/SEIS, VF  FAI2S, KAI/W            KATA
E)PIQH/SEI, VF  FAI3S, TI/QHMI          E)PI
KATAKALU/PTON, V1  PAPASN, KALU/PTW         KATA
PROTEQEIME/NWN, VT  XMPGPM, TI/QHMI          PRO
E)PIKLHQH/SOMAI, VC  FPI1S, KALE/W           E)PI
E)PIKLHQH=NAI, VC  APN, KALE/W           E)PI
E)PISKEUA/ZH|, V1  PAS3S, SKEUA/ZW         E)PI
PARAPOREU/WNTAI, V1  PMS3P, POREU/OMAI       PARA
SUGKO/YEIS, VF  FAI2S, KO/PTW           SUN
DIANOEI=SQAI, V2  PMN, NOE/OMAI         DIA
SUNE/TACA, VAI AAI1S, TA/SSW           SUN
PROPOREU/SONTAI, VF  FMI3P, POREU/OMAI       PRO
PERIE/LESQE, VB  AMD2P, AI(RE/W          PERI
PERIEI/LANTO, VAI AMI3P, AI(RE/W          PERI
E)NETEI/LW, VAI AMI2S, TE/LLOMAI        E)N
PROSKEKUNH/KASIN, VX  XAI3P, KUNE/W           PROS
E)CANALW=SAI, VA  AAN, A(LI/SKW         E)K   A)NA
E)CARXO/NTWN, V1  PAPGPM, A)/RXW           E)K
KATH/LESEN, VAI AAI3S, A)LE/W           KATA
DIESKE/DASTAI, VT  XPI3S, SKEDA/ZW         DIA
DIE/LQATE, VA  AAD2P, E)/RXOMAI        DIA
A)NAKA/MYATE, VA  AAD2P, KA/MPTW          A)NA
E)CILA/SWMAI, VA  AMS1S, I(LA/SKOMAI      E)K
PROPOREU/ETAI, V1  PMI3S, POREU/OMAI       PRO
SUNAPOSTELW=, VF2 FAI1S, STE/LLW          SUN   A)PO
SUNANABW=, VZ  AAS1S, BAI/NW           SUN   A)NA
E)CANALW/SW, VA  AAS1S, A(LI/SKW         E)K   A)NA
KATENOOU=SAN, VAI AAI3P, NOE/W            KATA
A)PIO/NTOS, V9  PAPGSM, EI)=MI           A)PO
SUNAPOSTELEI=S, VF2 FAI2S, STE/LLW          SUN   A)PO
PROPOREU/SOMAI/, VF  FMI1S, POREU/OMAI       PRO
SUMPOREUOME/NOU, V1  PMPGSM, POREU/OMAI       SUN
SUMPOREUQH/TW, VC  APD3S, POREU/OMAI       SUN
KAQELEI=TE, VF2 FAI2P, AI(RE/W          KATA
E)KKO/YETE, VF  FAI2P, KO/PTW           E)K
PROSKUNH/SHTE, VA  AAS2P, KUNE/W           PROS
E)KPORNEU/SWSIN, VA  AAS3P, PORNEU/W         E)K
KATAPAU/SEIS, VF  FAI2S, PAU/W            KATA
E)PIQUMH/SEI, VF  FAI3S, QUME/W           E)PI
A)NABAI/NH|S, V1  PAS2S, BAI/NW           A)NA
SULLALEI=N, V2  PAN, LALE/W           SUN
DIANENHSME/NON, VM  XPPASN, NH/QW            DIA
A)NAKE/KLHKEN, VX  XAI3S, KALE/W           A)NA
SUNIE/NAI, V7  PAN, I(/HMI           SUN
SUNUFA=NAI, VA  AAN, U(FAI/NW         SUN
DIANENHSME/NW|, VT  XMPDSN, NH/QW            DIA
SUNEXOU/SAS, V1  PAPAPF, E)/XW            SUN
SUMPEPORPHME/NOUS, VM  XMPAPM, PORPA/W          SUN
PERISESIALWME/NOUS, VM  XMPAPM, SIALO/W          PERI
E)KKEKOLAMME/NOUS, VP  XMPAPM, KOLA/PTW         E)K
PERIKEKUKLWME/NA, VM  XMPAPN, KUKLO/W          PERI
SUNE/SFIGCEN, VAI AAI3S, SFI/GGW          SUN
E)KTETUPWME/NA, VM  XMPAPN, TUPO/W           E)K
KATEXRU/SWSAN, VAI AAI3P, XRUSO/W          KATA
PERIHRGURWME/NOI, VM  XMPNPM, A)RGURO/W        PERI
SUNETA/GH, VDI API3S, TA/SSW           SUN
KATEXRU/SWSEN, VAI AAI3S, XRUSO/W          KATA
PERIHRGU/RWSEN, VAI AAI3S, A)RGURO/W        PERI
KATASTASIA/SASI, VA  AAPDPM, STASIA/ZW        KATA
PROQH/SEIS, VF  FAI2S, TI/QHMI          PRO
DIENE/BALEN, VBI AAI3S, BA/LLW           DIA   E)N
PROSOI/SETE, VF  FAI2P, FE/RW            PROS
PROSXEOU=SIN, VF2 FAI3P, XE/W             PROS
E)PISTOIBA/SOUSIN, VF  FAI3P, STOIBA/ZW        E)PI
DIELOU=SIN, VF2 FAI3P, AI(RE/W          DIA
A)POKNI/SEI, VF  FAI3S, KNI/ZW           A)PO
E)KKLA/SEI, VF  FAI3S, KLAI/W           E)K
E)PIXEEI=, VF2 FAI3S, XE/W             E)PI
DIAKEXRISME/NA, VM  XPPAPN, XRI/W            DIA
DIAQRU/YEIS, VF  FAI2S, QRU/PTW          DIA
PROSFE/RHTE, V1  PAS2P, FE/RW            PROS
A)NABIBASQH/SETAI, VC  FPI3S, BIBA/ZW          A)NA
DIAPAU/SETE, VF  FAI2P, PAU/W            DIA
A)NOI/SEI, VF  FAI3S, FE/RW            A)NA
PROSA/COUSIN, VF  FAI3P, A)/GW            PROS
PERIELEI=, VF2 FAI3S, AI(RE/W          PERI
PERIELW/N, VB  AAPNSM, AI(RE/W          PERI
PROSRANEI=, VF2 FAI3S, R(AI/NW          PROS
DIASTEI/LH|, VA  AAS3S, STE/LLW          DIA
E)CAGOREU/SEI, VF  FAI3S, A)GOREU/W        E)K
KATASTRAGGIEI=, VF2 FAI3S, STRAGGI/ZW       KATA
KATANALW/SH|, VA  AAS3S, A(LI/SKW         KATA  A)NA
PARAQH/SEI, VF  FAI3S, TI/QHMI          PARA
E)COI/SEI, VF  FAI3S, FE/RW            E)K
E)PIRRANTISQH=|, VC  APS3S, R(ANTI/ZW        E)PI
E)KTRI/YEI, VF  FAI3S, TRI/BW           E)K
PROSXEEI=, VF2 FAI3S, XE/W             PROS
PROSFE/REI, V1  PAI3S, FE/RW            PROS
A)NAPEPOIHME/NH, VM  XPPNSF, POIE/W           A)NA
A)NAPEPOIHME/NOUS, VM  XPPAPM, POIE/W           A)NA
PROSXE/ONTI, V2  PAPDSM, XE/W             PROS
KATALEI/YOUSIN, VF  FAI3P, LEI/PW           KATA
PROSFE/RONTI, V1  PAPDSM, FE/RW            PROS
PROSFE/RWN, V1  PAPNSM, FE/RW            PROS
E)CEKKLHSI/ASEN, VAI AAI3S, E)KKLHSIA/ZW     E)K
SUNE/ZWSEN, VAI AAI3S, ZW/NNUMI         SUN
KAQHGIASME/NON, VT  XPPASN, A(GIA/ZW         KATA
PROSE/RRANEN, VAI AAI3S, R(AI/NW          PROS
E)CI/LASAI, VA  AMD2S, I(LA/SKOMAI      E)K
KATENU/XQH, VQI API3S, NU/SSW           KATA
A)POKIDARW/SETE, VF  FAI2P, KIDARO/W         A)PO
DIARRH/CETE, VF  FAI2P, R(H/GNUMI        DIA
E)NEPURI/SQHSAN, VSI API3P, PURI/ZW          E)N
EI)SPOREU/HSQE, V1  PMS2P, POREU/OMAI       EI)S
SUMBIBA/SEIS, VF  FAI2S, BIBA/ZW          SUN
E)NEPEPU/RISTO, VT  YPP3S, PURI/ZW          E)N
E)CILA/SHSQE, VA  AMS2P, I(LA/SKOMAI      E)K
PROSAGEIO/XASIN, VX  XAI3P, A)/GW            PROS
A)NA/GEI, V1  PAI3S, A)/GW            A)NA
KAQAIREQH/SONTAI, VC  FPI3P, AI(RE/W          KATA
E)PIXUQH=|, VC  APS3S, XE/W             E)PI
PERITEMEI=, VF2 FAI3S, TE/MNW           PERI
KAQH/SETAI, VF  FMI3S, H(=MAI           KATA
KAQESQH/SETAI, VS  FPI3S, E(/ZOMAI         KATA
A)NAPLHRWQW=SIN, VC  APS3P, PLHRO/W          A)NA
E)CANQH/SH|, VA  AAS3S, A)NQE/W          E)K
DIAXE/HTAI, V2  PPS3S, XE/W             DIA
U(POPURRI/ZON, V1  PAPNSN, PURRI/ZW         U(PO
DIAXUQH=|, VC  APS3S, XE/W             DIA
KATAKAU/SEI, VF  FAI3S, KAI/W            KATA
DIAXEI=TAI, V2  PPI3S, XE/W             DIA
A)PORRH/CEI, VF  FAI3S, R(H/SSW          A)PO
PROSAXQH/SETAI, VQ  FPI3S, A)/GW            PROS
PROSTA/CEI, VF  FAI3S, TA/SSW           PROS
PERIRRANEI=, VF2 FAI3S, R(AI/NW          PERI
DIATRI/YEI, VF  FAI3S, TRI/BW           DIA
A)POSKEUA/SAI, VA  AAN, SKEUA/ZW         A)PO
A)POCU/SOUSIN, VF  FAI3P, CU/W             A)PO
A)PECUSME/NOUS, VT  XPPAPM, CU/W             A)PO
A)NTIQH/SOUSIN, VF  FAI3P, TI/QHMI          A)NTI
E)CALEI/YOUSIN, VF  FAI3P, A)LEI/FW         E)K
A)POCUSQH=NAI, VS  APN, CU/W             A)PO
KAQELOU=SIN, VF2 FAI3P, AI(RE/W          KATA
A)FAGNIEI=, VF2 FAI3S, A(GNI/ZW         A)PO
KAQI/SH|, VA  AAS3S, I(/ZW            KATA
PROSSIELI/SH|, VA  AAS3S, SIELI/ZW         PROS
E)PIKAQI/SH|, VA  AAS3S, I(/ZW            E)PI  KATA
A)POKAQHME/NHS, V5  PMPGSF, H(=MAI           A)PO  KATA
EI)SPOREUE/SQW, V1  PMD3S, POREU/OMAI       EI)S
PERIQH/SETAI, VF  FMI3S, TI/QHMI          PERI
EI)SPOREUOME/NOU, V1  PMPGSM, POREU/OMAI       EI)S
SUNTELE/SEI, VF  FAI3S, TELE/W           SUN
A)POQH/SEI, VF  FAI3S, TI/QHMI          A)PO
DIESTALME/NON, VMI YPPASM, STE/LLW          DIA
A)POLW=, VF2 FAI1S, O)LLU/W          A)PO
A)POKALU/YEIS, VF  FAI2S, KALU/PTW         A)PO
PROSELEU/SH|, VF  FMI2S, E)/RXOMAI        PROS
E)KMIANQH=NAI, VC  APN, MIAI/NW          E)K
A)NTAPE/DWKA, VAI AAI1S, DI/DWMI          A)NTI A)PO
PROSOXQI/SH|, VA  AAS3S, O)XQI/ZW         PROS
E)COLEQREUQH/SONTAI, VC  FPI3P, O)LEQREU/W       E)K
E)PAKOLOUQH/SETE, VF  FAI2P, A)KOLOUQE/W      E)PI
E)KQERIZO/NTWN, V1  PAPGPM, QERI/ZW          E)K
SUNTELE/SETE, VF  FAI2P, TELE/W           SUN
SULLE/CEIS, VF  FAI2S, LE/GW            SUN
E)PANATRUGH/SEIS, VF  FAI2S, TRUGA/W          E)PI  A)NA
KATALEI/YEIS, VF  FAI2S, LEI/PW           KATA
PROSQH/SEIS, VF  FAI2S, TI/QHMI          PROS
E)PISUSTH/SH|, VF  FMI2S, I(/STHMI         E)PI  SUN
E)KDIKA=TAI/, VF2 FMI3S, DIKA/ZW          E)K
KATOXEU/SEIS, VF  FAI2S, O)XEU/W          KATA
KATASPEREI=S, VF2 FAI2S, SPEI/RW          KATA
DIAPEFULAGME/NH, VK  XPPNSF, FULA/SSW         DIA
A)PHLEUQERW/QH, VCI API3S, E)LEUQERO/W      A)PO
KATAFUTEU/SETE, VF  FAI2P, FUTEU/W          KATA
PERIKAQARIEI=TE, VF2 FAI2P, KAQARI/ZW        PERI
E)KPORNEU=SAI, VA  AAN, PORNEU/W         E)K
E)KPORNEU/SEI, VF  FAI3S, PORNEU/W         E)K
PROSKOLLHQH/SESQE, VC  FPI2P, KOLLA/W          PROS
U(PERI/DWSIN, VB  AAS3P, O(RA/W           U(PER
E)KPORNEU/EIN, V1  PAN, PORNEU/W         E)K
E)PAKOLOUQH/SH|, VA  AAS3S, A)KOLOUQE/W      E)PI
A)POKALU/YH|, VA  AAS3S, KALU/PTW         A)PO
A)POI/SONTAI, VF  FMI3P, FE/RW            A)PO
DIW/RISA, VAI AAI1S, O(RI/ZW          DIA
A)FORIEI=TE, VF2 FAI2P, O(RI/ZW          A)PO
A)FW/RISA, VAI AAI1S, O(RI/ZW          A)PO
KATATEMOU=SIN, VF2 FAI3P, TE/MNW           KATA
A)POKIDARW/SEI, VF  FAI3S, KIDARO/W         A)PO
DIARRH/CEI, VF  FAI3S, R(H/GNUMI        DIA
E)PANASTRE/YEI, VF  FAI3S, STRE/FW          E)PI  A)NA
E)PA/COUSIN, VF  FAI3P, A)/GW            E)PI
PROSENE/GKWSIN, VA  AAS3P, FE/RW            PROS
PROSA/CETE, VF  FAI2P, A)/GW            PROS
A)NAPEPOIHME/NHS, VM  XPPGSF, POIE/W           A)NA
PROSENE/GKHTE, VA  AAS2P, FE/RW            PROS
U(POLEI/YH|, VF  FMI2S, LEI/PW           U(PO
SUNTELE/SHTE, VA  AAS2P, TELE/W           SUN
KATOIKH/SETE, VF  FAI2P, OI)KE/W          KATA
PROQH/SETAI, VF  FMI3S, TI/QHMI          PRO
KATARASA/MENON, VA  AMPASM, A)RA/OMAI        KATA
A)NTIPOIHQH/SETAI, VC  FPI3S, POIE/W           A)NTI
E)KQERI/SEIS, VF  FAI2S, QERI/ZW          E)K
E)KTRUGH/SEIS, VF  FAI2S, TRUGA/W          E)K
E)CARIQMH/SEIS, VF  FAI2S, A)RIQME/W        E)K
DIAGGELEI=TE, VF2 FAI2P, A)GGE/LLW        DIA
DIABOH/SETE, VF  FAI2P, BOA/W            DIA
E)PANELEU/SETAI, VF  FMI3S, E)/RXOMAI        E)PI  A)NA
A)PODW=|, VO  AAS2S, DI/DWMI          A)PO
SULLOGIEI=TAI, VF2 FMI3S, LOGI/ZW          SUN
A)NTILH/MYH|, VF  FMI2S, LAMBA/NW         A)NTI
A)PODRAMEI=TAI, VF2 FMI3S, TRE/XW           A)PO
KATATENEI=S, VF2 FAI2S, TEI/NW           KATA
KATAMERIEI=TE, VF2 FAI2P, MERI/ZW          KATA
KATATENEI=, VF2 FAI3S, TEI/NW           KATA
A)NASTH/SETE, VF  FAI2P, I(/STHMI         A)NA
KATALH/MYETAI, VF  FMI3S, LAMBA/NW         KATA
E)KFOBW=N, V2  PAPNSM, FOBE/W           E)K
E)PIBLE/YW, VF  FAI1S, BLE/PW           E)PI
SUNE/TRIYA, VAI AAI1S, TRI/BW           SUN
DIASKEDA/SAI, VA  AAN, SKEDA/ZW         DIA
E)PISUSTH/SW, VF  FAI1S, I(/STHMI         E)PI  SUN
E)KTH/KOUSAN, V1  PAPASF, TH/KW            E)K
E)CANALW/SEI, VF  FAI3S, A(LI/SKW         E)K   A)NA
E)KDIKOU=SAN, V2  PAPASF, DIKE/W           E)K
E)COLEQREU/SW, VF  FAI1S, O)LEQREU/W       E)K
PROSOXQIEI=, VF2 FAI3S, O)XQI/ZW         PROS
E)CERHMW/SW, VF  FAI1S, E)RHMO/W         E)K
E)PIPOREUOME/NH, V1  PMPNSF, POREU/OMAI       E)PI
KATW|KEI=TE, V2I IAI2P, OI)KE/W          KATA
KATAFQARH/SONTAI, VD  FPI3P, FQEI/RW          KATA
E)GKATALEIFQH/SETAI, VV  FPI3S, LEI/PW           E)N   KATA
PROSW/XQISAN, VAI AAI3P, O)XQI/ZW         PROS
PROSLOGIEI=TAI, VF2 FMI3S, LOGI/ZOMAI       PROS
A)NQUFAIREQH/SETAI, VC  FPI3S, AI(RE/W          A)NTI U(PO
KAQAGIA/SEI, VF  FAI3S, A(GIA/ZW         KATA
A)NAQH=|, VE  AAS3S, TI/QHMI          A)NA
A)NAKLHQE/NTAS, VC  APPAPM, KALE/W           A)NA
SUNEPISKE/YH|, VF  FMI2S, SKE/PTOMAI       SUN   E)PI
E)CAI/REIN, V1  PAN, AI)/RW           E)K
PAREMBALE/TWSAN, VB  AAD3P, BA/LLW           PARA  E)N
E)CAROU=SIN, VF2 FAI3P, AI)/RW           E)K
SUNEPESKE/PHSAN, VDI API3P, SKE/PTOMAI       SUN   E)PI
DIANOI/GONTOS, V1  PAPGSM, OI)/GW           DIA   A)NA
E)KLU/TRWSIN, V4  PAS3P, LUTRO/W          E)K
E)CAI/RH|, V1  PAS3S, AI)/RW           E)K
KATAKALU/YOUSIN, VF  FAI3P, KALU/PTW         KATA
DIEMBALOU=SIN, VF2 FAI3P, BA/LLW           DIA   E)N
E)PIKALU/YOUSIN, VF  FAI3P, KALU/PTW         E)PI
SUGKALU/YOUSIN, VF  FAI3P, KALU/PTW         SUN
SUNTELE/SOUSIN, VF  FAI3P, TELE/W           SUN
PRO/STACON, VA  AAD2S, TA/SSW           PROS
E)CAPOSTEILA/TWSAN, VA  AAD3P, STE/LLW          E)K   A)PO
KATAGI/NOMAI, V1  PMI1S, GI/GNOMAI        KATA
PROSFE/RWSIN, V1  PAS3P, FE/RW            PROS
PARABH=|, VZ  AAS3S, BAI/NW           PARA
U(PERIDOU=SA, VB  AAPNSF, O(RA/W           U(PER
A)POKALU/YEI, VF  FAI3S, KALU/PTW         A)PO
E)PIKATARWME/NOU, V3  PMPGSM, A)RA/OMAI        E)PI  KATA
PARABE/BHKAS, VX  XAI2S, BAI/NW           PARA
DIAPEPTWKO/TA, VX  XAPASM, PI/PTW           DIA
E)PIKATARW/MENON, V3  PMPASN, A)RA/OMAI        E)PI  KATA
E)CALEI/YEI, VF  FAI3S, A)LEI/FW         E)K
E)KSPERMATIEI=, VF  FAI3S, SPERMATI/ZW      E)K
E)PA/RAI, VA  AAO3S, AI)/RW           E)PI
E)CH=YEN, VAI AAI3S, A(/PTW           E)K
A)FAGNIEI=S, VF2 FAI2S, A(GNI/ZW         A)PO
PERIRRANEI=S, VF2 FAI2S, R(AI/NW          PERI
A)NAPEPOIHME/NHN, VM  XPPASF, POIE/W           A)NA
DIASTELEI=S, VF2 FAI2S, STE/LLW          DIA
A)PODEDOME/NOI, VM  XMPNPM, DI/DWMI          A)PO
DIANOIGO/NTWN, V1  PAPGPM, OI)/GW           DIA   A)NA
E)CILA/SATO, VAI AMI3S, I(LA/SKOMAI      E)K
E)NTELEI=TAI, V2  PMI3S, TELE/W           E)N
SUNTRI/YOUSIN, VF  FAI3P, TRI/BW           SUN
A)PAROU=SIN, VF2 FAI3P, AI)/RW           A)PO
E)CA/RWSIN, VA  AAS3P, AI)/RW           E)K
A)NABH=|, VZ  AAS3S, BAI/NW           A)NA
A)PA/RWSIN, VA  AAS3P, AI)/RW           A)PO
PAREMBA/LLOUSAI, V1  PAPNPF, BA/LLW           PARA  E)N
SUNAGA/GHTE, VB  AAS2P, A)/GW            SUN
DIASWQH/SESQE, VC  FPI2P, SW/ZW            DIA
E)CAI/ROMEN, V1  PAI1P, AI)/RW           E)K
E)CEGE/RQHTI, VCI APD2S, A)GEI/RW         E)K
DIASKORPISQH/TWSAN, VC  APD3P, SKORPI/ZW        DIA
E)PIQH/SW, VF  FAI1S, TI/QHMI          E)PI
E)PIKATALH/MYETAI/, VF  FMI3S, LAMBA/NW         E)PI  KATA
KATAGEGRAMME/NWN, VP  XMPGPM, GRA/FW           KATA
E)CEPE/RASEN, VAI AAI3S, PERA/W           E)K
KATALALH=SAI, VA  AAN, LALE/W           KATA
SUNEPIQH=|, V7  PAS3S, TI/QHMI          SUN   E)PI
A)FORISQH/TW, VC  APD3S, O(RI/ZW          A)PO
A)FWRI/SQH, VSI API3S, O(RI/ZW          A)PO
KATASKEYA/SQWSAN, VA  AMD3P, SKE/PTOMAI       KATA
A)NABH/SESQE, VF  FMI2P, BAI/NW           A)NA
PAREIME/NH, VM  XMPNSF, I(/HMI           PARA
A)NABHSO/MEQA, VF  FMI1P, BAI/NW           A)NA
KATAKLHRONOMH/SOMEN, VF  FAI1P, KLHRONOME/W      KATA
KATE/SQOUSA, V1  PAPNSF, E)SQI/W          KATA
EI)SA/GEI, V1  PAI3S, A)/GW            EI)S
A)POSTRE/YWMEN, VA  AAS1P, STRE/FW          A)PO
KATASKEYAME/NWN, VA  AMPGPM, SKE/PTOMAI       KATA
KATESKEYA/MEQA, VAI AMI1P, SKE/PTOMAI       KATA
KATALIQOBOLH=SAI, VA  AAN, LIQOBOLE/W       KATA
E)KTRI/YEIS, VF  FAI2S, TRI/BW           E)K
E)MPLH/SEI, VF  FAI3S, PI/MPLHMI        E)N
EI)SH/KOUSA/N, V1  PAPASF, A)KOU/W          EI)S
PAROCU/NANTE/S, VA  AAPNPM, O)CU/NW          PARA
A)PA/RATE, VA  AAD2P, AI)/RW           A)PO
KATASKHNW=SAI, VA  AAN, SKHNO/W          KATA
A)NALWQH=|, VC  APS3S, A(LI/SKW         A)NA
KATESKE/YASQE, VAI AMI2P, SKE/PTOMAI       KATA
E)PISUNESTAME/NH|, VH  AMPDSF, I(/STHMI         E)PI  SUN
E)CANALWQH/SONTAI, VC  FPI3P, A(LI/SKW         E)K   A)NA
DIEGO/GGUSAN, VAI AAI3P, GOGGU/ZW         DIA
KATEI/PANTES, VB  AAPNPM, EI)=PON          KATA
DIABIASA/MENOI, VA  AMPNPM, BIA/ZOMAI        DIA
DIAMA/RTHTE, VB  AAS2P, MARTURE/W        DIA
SUNE/KRINAN, VAI AAI3P, KRI/NW           SUN
DIASTRAFH/SESQE, VD  FPI2P, STRE/FW          DIA
E)KPORNEU/ETE, V1  PAI2P, PORNEU/W         E)K
KATANI/STASQE, V6  PMI2P, I(/STHMI         KATA  A)NA
E)PI/QETE, VE  AAD2P, TI/QHMI          E)PI
PROSXH=|S, VB  AAS2S, E)/XW            PRO
A)POSXI/SQHTE, VS  APD2P, SXI/ZW           A)PO
E)CANALW/SW, VF  FAI1S, A(LI/SKW         E)K   A)NA
A)NAXWRH/SATE, VA  AAD2P, XWRE/W           A)NA
SUNEPOREU/QHSAN, VCI API3P, POREU/OMAI       SUN
SUNAPO/LHSQE, VA  AMS2P, O)LLU/W          SUN   A)PO
KATAPI/ETAI, VF  FMI3S, PI/NW            KATA
KATAPI/H|, VF  FMI2S, PI/NW            KATA
KATAKEKAUME/NOI, VM  XMPNPM, KAI/W            KATA
A)PEKTA/GKATE, VX  XAI2P, KTEI/NW          A)PO
E)PISUSTRE/FESQAI, V1  PMN, TRE/FW           E)PI  SUN
E)KXWRH/SATE, VA  AAD2P, XWRE/W           E)K
E)NH=RKTO, VK  YMI3S, A)/RXW           E)N
E)KLE/CWMAI, VA  AMS1S, LE/GW            E)K
E)KBLASTH/SEI, VF  FAI3S, BLASTA/NW        E)K
PERIELW=, VF2 FAI1S, AI(RE/W          PERI
E)CANHLW/MEQA, VM  XPI1P, A(LI/SKW         E)K   A)NA
PROSTEQH/TWSA/N, VC  APD3P, TI/QHMI          PROS
DIATHRH/SETE, VF  FAI2P, THRE/W           DIA
